structure_no,latitude,longitude,geometry,inside_shakemap,pga
57 1173R,32.69096111111111,-117.01720833333333,POINT (-117.01720833333333 32.69096111111111),True,0.0243877861648798
57 1174,32.68175,-116.990575,POINT (-116.990575 32.68175),True,0.018788376823067665
57 1175L,32.68173055555555,-116.99769722222223,POINT (-116.99769722222223 32.68173055555555),True,0.024364544078707695
57 1175R,32.68202222222222,-116.99800833333333,POINT (-116.99800833333333 32.68202222222222),True,0.024364544078707695
57 1177G,32.68772222222222,-117.01167222222222,POINT (-117.01167222222222 32.68772222222222),True,0.0243877861648798
57 1178G,32.690799999999996,-117.0170611111111,POINT (-117.0170611111111 32.690799999999996),True,0.0243877861648798
57 1179G,32.69004444444444,-117.01686388888889,POINT (-117.01686388888889 32.69004444444444),True,0.0243877861648798
57 1180G,32.68993611111111,-117.01558333333334,POINT (-117.01558333333334 32.68993611111111),True,0.0243877861648798
57 1182L,32.692163888888885,-117.01647222222222,POINT (-117.01647222222222 32.692163888888885),True,0.022131996229290962
57 1182R,32.69170277777778,-117.01640833333333,POINT (-117.01640833333333 32.69170277777778),True,0.022131996229290962
57 1186,32.58661388888889,-116.965475,POINT (-116.965475 32.58661388888889),True,0.016007546335458755
57 1187L,32.645741666666666,-116.970975,POINT (-116.970975 32.645741666666666),True,0.02052861452102661
57 1187R,32.645975,-116.9704,POINT (-116.9704 32.645975),True,0.02052861452102661
57 1188L,32.659349999999996,-116.97655,POINT (-116.97655 32.659349999999996),True,0.02116815187036991
57 1188R,32.659730555555555,-116.97611666666667,POINT (-116.97611666666667 32.659730555555555),True,0.02116815187036991
57 1189,32.652625,-116.97209166666667,POINT (-116.97209166666667 32.652625),True,0.02052861452102661
57 1190,32.670625,-116.98531666666666,POINT (-116.98531666666666 32.670625),True,0.02116815187036991
57 1192L,32.62028611111111,-116.97150555555555,POINT (-116.97150555555555 32.62028611111111),True,0.018592016771435738
57 1192R,32.62039166666667,-116.97104444444444,POINT (-116.97104444444444 32.62039166666667),True,0.018592016771435738
57 1193L,32.631661111111114,-116.97155000000001,POINT (-116.97155000000001 32.631661111111114),True,0.019625525921583176
57 1193R,32.63146388888889,-116.97101111111111,POINT (-116.97101111111111 32.63146388888889),True,0.019625525921583176
57 1194L,32.665144444444444,-116.98363055555555,POINT (-116.98363055555555 32.665144444444444),True,0.02116815187036991
57 1194R,32.665275,-116.98322222222222,POINT (-116.98322222222222 32.665275),True,0.02116815187036991
57 1195L,32.61474722222222,-116.97101388888889,POINT (-116.97101388888889 32.61474722222222),True,0.018592016771435738
57 1195R,32.614827777777776,-116.97061944444445,POINT (-116.97061944444445 32.614827777777776),True,0.018592016771435738
57 1196,33.07234444444445,-117.0698,POINT (-117.0698 33.07234444444445),True,0.03087380714714527
57 1198L,32.68083055555555,-116.98856388888889,POINT (-116.98856388888889 32.68083055555555),True,0.018788376823067665
57 1198R,32.680991666666664,-116.98814166666666,POINT (-116.98814166666666 32.680991666666664),True,0.018788376823067665
57 1199,33.07386666666667,-117.07002222222222,POINT (-117.07002222222222 33.07386666666667),True,0.03087380714714527
57 1200,33.36429166666667,-117.08190833333333,POINT (-117.08190833333333 33.36429166666667),True,0.03755541145801544
57 1201,32.948499999999996,-117.10645833333332,POINT (-117.10645833333332 32.948499999999996),True,0.030918564647436142
57 1202L,32.56761111111111,-116.94911111111111,POINT (-116.94911111111111 32.56761111111111),True,0.015963518992066383
57 1202R,32.56755555555556,-116.94850000000001,POINT (-116.94850000000001 32.56755555555556),True,0.015963518992066383
57 1208R,33.259508333333336,-117.23604166666667,POINT (-117.23604166666667 33.259508333333336),True,0.03947536274790764
57 1209,33.27814722222222,-117.22927222222222,POINT (-117.22927222222222 33.27814722222222),True,0.03251180797815323
57 1210,33.28949444444444,-117.22527222222223,POINT (-117.22527222222223 33.28949444444444),True,0.03251180797815323
57 1211,33.292855555555555,-117.2234611111111,POINT (-117.2234611111111 33.292855555555555),True,0.04215480387210846
57 1213,32.912866666666666,-117.11638333333333,POINT (-117.11638333333333 32.912866666666666),True,0.031940825283527374
57 1214,32.912933333333335,-117.11620555555555,POINT (-117.11620555555555 32.912933333333335),True,0.031940825283527374
57 1215,32.91226666666667,-117.1162111111111,POINT (-117.1162111111111 32.91226666666667),True,0.031940825283527374
57 1216,32.91226944444444,-117.11655833333333,POINT (-117.11655833333333 32.91226944444444),True,0.031940825283527374
57 1217,32.91296944444444,-117.11654722222222,POINT (-117.11654722222222 32.91296944444444),True,0.031940825283527374
57 1219,32.903324999999995,-117.11686388888889,POINT (-117.11686388888889 32.903324999999995),True,0.030551724135875702
57 1220,33.13212222222222,-117.12142777777777,POINT (-117.12142777777777 33.13212222222222),True,0.03005392663180828
57 1222,32.61481944444444,-117.03797222222222,POINT (-117.03797222222222 32.61481944444444),True,0.020402785390615463
57 1223E,32.615341666666666,-117.03814722222222,POINT (-117.03814722222222 32.615341666666666),True,0.020402785390615463
57 1224,32.887122222222224,-117.22772777777777,POINT (-117.22772777777777 32.887122222222224),True,0.029622647911310196
57 1225,32.886975,-117.20317222222222,POINT (-117.20317222222222 32.886975),True,0.030440080910921097
57 1226,32.56382222222222,-116.9409,POINT (-116.9409 32.56382222222222),True,0.016103489324450493
57 1227L,32.56421944444444,-116.94746666666667,POINT (-116.94746666666667 32.56421944444444),True,0.015963518992066383
57 1227R,32.56388333333333,-116.94754166666667,POINT (-116.94754166666667 32.56388333333333),True,0.015963518992066383
57 1228F,32.56431944444444,-116.95029722222222,POINT (-116.95029722222222 32.56431944444444),True,0.015963518992066383
57 1229G,32.563405555555555,-116.95045833333333,POINT (-116.95045833333333 32.563405555555555),True,0.015963518992066383
57 1232K,33.117355555555555,-117.10078888888889,POINT (-117.10078888888889 33.117355555555555),True,0.03201371058821678
57 1234,33.31423888888889,-117.19444444444444,POINT (-117.19444444444444 33.31423888888889),True,0.03343896567821503
57 1235L,33.32199166666667,-117.16904444444445,POINT (-117.16904444444445 33.32199166666667),True,0.0399034321308136
57 1235R,33.32175,-117.16904444444445,POINT (-117.16904444444445 33.32175),True,0.0399034321308136
57 1236,33.30148333333333,-117.21625,POINT (-117.21625 33.30148333333333),True,0.04215480387210846
57 1242,33.10910555555556,-117.04971666666667,POINT (-117.04971666666667 33.10910555555556),True,0.02791300229728222
57 1243,32.56352777777777,-116.92758333333333,POINT (-116.92758333333333 32.56352777777777),True,0.016103489324450493
57 1244,32.62605555555555,-116.97330555555556,POINT (-116.97330555555556 32.62605555555555),True,0.019625525921583176
57 1246,32.96238888888889,-117.16072222222223,POINT (-117.16072222222223 32.96238888888889),True,0.03270642086863518
57 1249,33.00961111111111,-117.26344444444445,POINT (-117.26344444444445 33.00961111111111),True,0.02749417908489704
57 1253F,32.56527777777777,-116.9486388888889,POINT (-116.9486388888889 32.56527777777777),True,0.015963518992066383
57 1259,32.609175,-116.47423333333333,POINT (-116.47423333333333 32.609175),True,0.00920764822512865
57 1262,32.61412222222222,-117.0916111111111,POINT (-117.0916111111111 32.61412222222222),True,0.021383458748459816
57 1263,32.559444444444445,-116.91225,POINT (-116.91225 32.559444444444445),True,0.01452238205820322
57 1267,32.70633333333333,-117.09654166666667,POINT (-117.09654166666667 32.70633333333333),True,0.02761189080774784
57 1268,32.72010277777778,-117.10349166666666,POINT (-117.10349166666666 32.72010277777778),True,0.02879803441464901
57 1271,32.781083333333335,-117.09005555555555,POINT (-117.09005555555555 32.781083333333335),True,0.029502032324671745
57C0002,32.83524444444445,-116.6225361111111,POINT (-116.6225361111111 32.83524444444445),True,0.011133995838463306
57C0009,32.75000555555555,-117.15921111111112,POINT (-117.15921111111112 32.75000555555555),True,0.027777384966611862
57C0010,33.23955,-117.32248055555556,POINT (-117.32248055555556 33.23955),True,0.04418002441525459
57C0015,32.72791111111111,-117.21563055555556,POINT (-117.21563055555556 32.72791111111111),True,0.02689219079911709
57C0020,32.69114999999999,-117.12336666666666,POINT (-117.12336666666666 32.69114999999999),True,0.026417773216962814
57C0028,32.76066388888889,-117.19777222222223,POINT (-117.19777222222223 32.76066388888889),True,0.02427762933075428
57C0029,32.77121111111111,-117.20498055555557,POINT (-117.20498055555557 32.77121111111111),True,0.02427762933075428
57C0042,32.97757222222222,-117.2303888888889,POINT (-117.2303888888889 32.97757222222222),True,0.03043978288769722
57C0043,32.97061111111111,-117.2627,POINT (-117.2627 32.97061111111111),True,0.02943827584385872
57C0056,33.26573333333333,-117.23310555555555,POINT (-117.23310555555555 33.26573333333333),True,0.03947536274790764
57C0057,33.28333333333333,-117.21864722222223,POINT (-117.21864722222223 33.28333333333333),True,0.03535817191004753
57C0068,33.07351388888889,-116.97804444444445,POINT (-116.97804444444445 33.07351388888889),True,0.027556680142879486
57C0070,33.06774166666667,-117.06607222222222,POINT (-117.06607222222222 33.06774166666667),True,0.03087380714714527
57C0075,32.877880555555556,-117.17460277777778,POINT (-117.17460277777778 32.877880555555556),True,0.03019615262746811
57C0077,32.76276111111111,-117.13946111111112,POINT (-117.13946111111112 32.76276111111111),True,0.02784035913646221
57C0079,32.74879166666667,-117.17428055555555,POINT (-117.17428055555555 32.74879166666667),True,0.027777384966611862
57C0095,32.711558333333336,-117.13397222222223,POINT (-117.13397222222223 32.711558333333336),True,0.027801960706710815
57C0097,32.77010555555555,-117.02383055555555,POINT (-117.02383055555555 32.77010555555555),True,0.027728533372282982
57C0098,32.9007,-117.22369444444445,POINT (-117.22369444444445 32.9007),True,0.02718389220535755
57C0108,32.93960277777777,-117.06583333333333,POINT (-117.06583333333333 32.93960277777777),True,0.03309650719165802
57C0109,32.948727777777776,-117.062375,POINT (-117.062375 32.948727777777776),True,0.036115728318691254
57C0120,32.83745555555556,-116.71769722222223,POINT (-116.71769722222223 32.83745555555556),True,0.013299818150699139
57C0133,33.14530277777778,-117.34330555555555,POINT (-117.34330555555555 33.14530277777778),True,0.03827226534485817
57C0134,33.16385555555556,-117.35431666666666,POINT (-117.35431666666666 33.16385555555556),True,0.039953626692295074
57C0135,33.16817222222222,-117.35616944444443,POINT (-117.35616944444443 33.16817222222222),True,0.039953626692295074
57C0142,33.40756111111111,-117.20225833333333,POINT (-117.20225833333333 33.40756111111111),True,0.03427824005484581
57C0144,33.167316666666665,-117.00827777777778,POINT (-117.00827777777778 33.167316666666665),True,0.027564585208892822
57C0145,33.04719166666666,-116.86579722222221,POINT (-116.86579722222221 33.04719166666666),True,0.0325799286365509
57C0146,33.04026944444444,-116.88079722222221,POINT (-116.88079722222221 33.04026944444444),True,0.03325767070055008
57C0153,32.61044444444445,-116.6992388888889,POINT (-116.6992388888889 32.61044444444445),True,0.009607197716832161
57C0155,32.807830555555554,-117.21933611111112,POINT (-117.21933611111112 32.807830555555554),True,0.026891786605119705
57C0157,32.59033055555556,-117.07269722222222,POINT (-117.07269722222222 32.59033055555556),True,0.019282246008515358
57C0158,33.25810833333333,-117.21239166666668,POINT (-117.21239166666668 33.25810833333333),True,0.03439582511782646
57C0165,32.558658333333334,-117.06049722222222,POINT (-117.06049722222222 32.558658333333334),True,0.0181299839168787
57C0166,32.838522222222224,-116.99710833333333,POINT (-116.99710833333333 32.838522222222224),True,0.025640446692705154
57C0171,32.81708611111112,-117.22321388888889,POINT (-117.22321388888889 32.81708611111112),True,0.025749197229743004
57C0175L,32.79046944444444,-117.10375555555555,POINT (-117.10375555555555 32.79046944444444),True,0.03351039066910744
57C0175R,32.79028611111111,-117.10379999999999,POINT (-117.10379999999999 32.79028611111111),True,0.03351039066910744
57C0176,33.122661111111114,-117.32636666666666,POINT (-117.32636666666666 33.122661111111114),True,0.03240382298827171
57C0177,33.18056111111111,-117.32668333333334,POINT (-117.32668333333334 33.18056111111111),True,0.043042708188295364
57C0178,33.180416666666666,-117.32878055555555,POINT (-117.32878055555555 33.180416666666666),True,0.043042708188295364
57C0179,33.181263888888886,-117.32147499999999,POINT (-117.32147499999999 33.181263888888886),True,0.043478094041347504
57C0183,32.770627777777776,-117.20771666666667,POINT (-117.20771666666667 32.770627777777776),True,0.02427762933075428
57C0184,33.16095555555555,-117.03028611111111,POINT (-117.03028611111111 33.16095555555555),True,0.027745867148041725
57C0186,32.83326944444445,-116.72327777777778,POINT (-116.72327777777778 32.83326944444445),True,0.013299818150699139
57C0188,32.787436111111106,-117.11724444444444,POINT (-117.11724444444444 32.787436111111106),True,0.03337554261088371
57C0189,33.06728888888889,-117.26204444444444,POINT (-117.26204444444444 33.06728888888889),True,0.030179187655448914
57C0190,33.08779166666667,-117.26891944444445,POINT (-117.26891944444445 33.08779166666667),True,0.03160662204027176
57C0191,33.149230555555555,-117.29721388888889,POINT (-117.29721388888889 33.149230555555555),True,0.042252317070961
57C0195,32.68760555555555,-117.12787222222221,POINT (-117.12787222222221 32.68760555555555),True,0.026332516223192215
57C0196,32.702486111111114,-117.15354722222223,POINT (-117.15354722222223 32.702486111111114),True,0.027606355026364326
57C0198,32.690730555555554,-117.12330555555555,POINT (-117.12330555555555 32.690730555555554),True,0.026417773216962814
57C0205,32.9043,-117.24308611111111,POINT (-117.24308611111111 32.9043),True,0.027617402374744415
57C0207,32.93798333333333,-117.26114444444444,POINT (-117.26114444444444 32.93798333333333),True,0.03177553042769432
57C0208,32.965316666666666,-117.2652638888889,POINT (-117.2652638888889 32.965316666666666),True,0.02943827584385872
57C0209,32.97430555555556,-117.26876388888888,POINT (-117.26876388888888 32.97430555555556),True,0.02943827584385872
57C0210,33.01585,-117.28076666666666,POINT (-117.28076666666666 33.01585),True,0.03153492510318756
57C0212,33.09348333333334,-117.31441111111111,POINT (-117.31441111111111 33.09348333333334),True,0.03602549061179161
57C0214R,33.1159,-117.32402222222221,POINT (-117.32402222222221 33.1159),True,0.03481506556272507
57C0215,33.1235,-117.327675,POINT (-117.327675 33.1235),True,0.03240382298827171
57C0218,32.740380555555554,-117.18405277777778,POINT (-117.18405277777778 32.740380555555554),True,0.02819616161286831
